ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given discharge instructions,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients assessed and given pneumococcal vaccination,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients given the most appropriate initial antibiotic(s),100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonix pxtients assessed xnd given influenzx vxccinxtion,100%,0 patients,al_hf-3
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,0 patients,al_scip-inf-1
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,0 patients,al_scip-inf-1
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,0 patients,al_scip-inf-1
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-1
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,0 patients,al_scip-inf-1
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,0 patients,al_scip-inf-1
10046,cherokee medical center,400 northwood dr,empty,empty,centre,al,35233,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given aspirin at arrival,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given aspirin at discharge,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given beta blocker at discharge,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,hf-3,heart attack patients given pci within 90 minutes of arrival,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given discharge instructions,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,hf-3,pneumonia patients assessed and given pneumococcal vaccination,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,hf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,hf-3,pneumonia patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,hf-3,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,hf-3,pneumonia patients given the most appropriate initial antibiotic(s),100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,hf-3,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,100%,0 patients,al_hf-3
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,0 patients,al_scip-card-2
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,0 patients,al_scip-inf-1
10046,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35233,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,0 patients,al_scip-inf-1
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,hexrt attxck pxtients given aspirin xt arrivxl,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given aspirin at discharge,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given beta blocker at discharge,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart attack patients given pci within 90 minutes of arrival,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given discharge instructions,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients assessed and given pneumococcal vaccination,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients given the most appropriate initial antibiotic(s),100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,hf-3,pneumonia patients assessed and given influenza vaccination,100%,0 patients,al_hf-3
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,0 patients,al_scip-card-2
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,0 patients,al_scip-inf-1
10046,jaxkson hospital & xlinix inx,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,0 patients,al_scip-inf-1
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,0 patients,al_scip-inf-1
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,100%,0 patients,al_scip-inf-1
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,0 patients,al_scip-inf-1
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,0 patients,al_scip-inf-1
10046,jackson hospital & clinic inc,1725 pine street,empty,empty,montgomery,al,35233,montgomery,3347938701,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given aspirin at arrival,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given aspirin at discharge,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given beta blocker at discharge,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given discharge instructions,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients assessed and given pneumococcal vaccination,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients given the most appropriate initial antibiotic(s),100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients assessed and given influenza vaccination,100%,0 patients,al_hf-3
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,0 patients,al_scip-card-2
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,0 patients,al_scip-inf-1
10046,g h lanier memorial hospital,4800 48th st,empty,empty,valley,al,35233,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,0 patients,al_scip-inf-1
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given aspirin at arrival,empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given aspirin at discharge,empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given smoking cessation advice/counseling,empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given beta blocker at discharge,empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,hf-3,heart attack patients given pci within 90 minutes of arrival,empty,empty,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given discharge instructions,100%,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given smoking cessation advice/counseling,empty,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients assessed and given pneumococcal vaccination,100%,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients given smoking cessation advice/counseling,100%,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,0 patients,al_hf-3
10046,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,hf-3,pneumonia patients given the most appropriate initial antibiotic(s),100%,0 patients,al_hf-3
