0321136209,Author_list,edney@_jon;_arbaugh@_william_a.
0321194330,Author_list,whittaker@_james_a.;_thompson@_herbert_h.;_thompson@_herbert
0750681861,Author_list,stephen@_moira
155860751x,Author_list,nadeau@_thomas_d.
9780072231243,Author_list,meyers@_michael
key_id,attribute,assigned_val
0130858501,Author_list,ford@_william
0201709155,Author_list,carlson@_david
0321193679,Author_list,steve_mcconnell
0321340795,Author_list,williams@_rob
1558609008,Author_list,mcgovern@_james
9780072225648,Author_list,hatch@_brian
9780072472509,Author_list,timothy_j_o'leary@_linda_i_o'leary@_linda_o'leary
key_id,attribute,assigned_val
0321396898,Author_list,
0131414631,Author_list,shin@_jitae@_lee@_daniel_c.@_kuo@_c.c._jay
0201309793,Author_list,miller@_c._kenneth
0201895501,Author_list,pohl@_ira
1558606246,Author_list,alberto_del_bimbo
1878707965,Author_list,stefanek@_george_l.
key_id,attribute,assigned_val
0321180607,Author_list,
0201648660,Author_list,luger@_george_f.
0201775786,Author_list,robert_sedgewick
0321330234,Author_list,savitch@_walter
0321444426,Author_list,dowd@_mark;_mcdonald@_john
9780028044071,Author_list,norton@_peter
9780072467505,Author_list,patt@_yale;_patel@_sanjay_j.
key_id,attribute,assigned_val
0122661702,Author_list,frants@_valery_j._(fordham_university@_new_york@_usa)
0124650309,Author_list,maguire@_carmel
0131483986,Author_list,harvey_m._deitel@_paul_j._deitel
0131492020,Author_list,savitch@_walter
0201357526,Author_list,andrews@_gregory_r.
0201704331,Author_list,ken_arnold@_james_gosling@_david_holmes
0201734958,Author_list,ted_pattison@_joe_hummel
0321159624,Author_list,tavares@_christopher
0321197860,Author_list,shneiderman@_ben;_plaisant@_catherine
0321268458,Author_list,kifer
1555583202,Author_list,kavanagh@_paul
1558606734,Author_list,david_w._corne@_peter_j._bentley
1558606882,Author_list,henry_lieberman
key_id,attribute,assigned_val
0120510405,Author_list,allen@_bryce
012443875x,Author_list,cornelius_t._leondes
020151284x,Author_list,carroll@_martin_d.;_ellis@_margaret_a.
0321268288,Author_list,blackburn@_peter;_vaughn@_william_r.
0750670290,Author_list,boni@_william_c.
9780072225662,Author_list,rory_mccaw@_kenneth_s._lind
9780072232066,Author_list,juarez
9780072830613,Author_list,haag@_stephen
9780072872156,Author_list,triad_interactive
key_id,attribute,assigned_val
0123705932,Author_list,betz@_charles_t.
013034074x,Author_list,bryant@_randal_e.;_o'hallaron@_david_r.
0201483548,Author_list,lazzaro@_joseph_j.
0201752948,Author_list,palinski@_john_adolph
0321462254,Author_list,hopcroft@_john_e.@_motwani@_rajeev@_ullman@_jeffrey_d.
0750673273,Author_list,daniel_jennings@_joseph_boyce
1555583113,Author_list,greg_schulz
9780070259409,Author_list,pindyck
9780072830767,Author_list,haag@_stephen
key_id,attribute,assigned_val
0120121654,Author_list,marvin_zelkowitz
0131453491,Author_list,megginson@_david
0132222205,Author_list,deitel_&amp;_associates
0201729938,Author_list,badre@_albert_n._(professor@_college_of_computing_and_school_of_psychology@_georgia_tech@_usa)
0201741288,Author_list,roiger@_richard_j.;_geatz@_michael
155860622x,Author_list,abiteboul@_serge
9780072261943,Author_list,hardman@_ron
key_id,attribute,assigned_val
0201309947,Author_list,taylor@_david_a.
0321321308,Author_list,kroll@_per;_macisaac@_bruce
9780072227840,Author_list,shema@_mike
9780072263350,Author_list,"regis_\"bud\"_j._bates@_donald_w._gregory"
key_id,attribute,assigned_val
0120884763,Author_list,
0201608375,Author_list,lai@_robert_s.
0201737337,Author_list,jia@_xiaoping
0321166469,Author_list,the_honeynet_project
0321304527,Author_list,patterson@_tom;_blue@_scott_gleeson
0805301437,Author_list,j._glenn_brookshear
1555583008,Author_list,bijaoui@_pierre
155860782x,Author_list,loshin@peter
key_id,attribute,assigned_val
0201309440,Author_list,hawash@_maher@
0201517973,Author_list,laurel@_brenda
1555582559,Author_list,matthew_cheek
9780072257045,Author_list,phillips@_joseph
key_id,attribute,assigned_val
0123695317,Author_list,sergios_theodoridis@_konstantinos_koutroumbas
0131227068,Author_list,rubinstein@_moshe_f.@_firstenberg@_iris_r.
155558280x,Author_list,guruge@_anura
1576761363,Author_list,felke
9780071345545,Author_list,pauline_cushman@_ramon_mata-toledo
9780073101569,Author_list,chapra@_steve;_canale@_raymond
key_id,attribute,assigned_val
0126567557,Author_list,spielman@_sue
0130257869,Author_list,watt@_david_a./_brown@_deryck_f.
0131427814,Author_list,ford@_annteorey@_tobybartlett@_sandytyson@_gary
0201183951,Author_list,langer@_angelika
0201423391,Author_list,koenig@_andrew
0201699478,Author_list,alistair_cockburn
0321160770,Author_list,chand@_mahesh
1555582761,Author_list,richard_holstein@_philip_e._bourne@_joseph_mcmullen
1555583075,Author_list,metzger@_robert_charles
9780072845501,Author_list,pearlman
