aa	AA-1007-TPA-MIA	December 13, 2011               01:55 PM    	December 13, 2011               02:21 PM    	 F77	December 13, 2011               03:00 PM    	December 13, 2011               03:19 PM    	 D10    
flightexplorer	AA-10-LAX-JFK		12/12/2011 9:40PM PST			12/13/2011 5:04AM EST	
flightexplorer	AA-10-LAX-JFK	12/13/2011 9:20PM PST			12/14/2011 5:30AM EST		
airtravelcenter	AA-10-LAX-JFK		12/13/11 9:36 PM (-08:00)			12/14/11 5:07 AM (-05:00)	
myrateplan	AA-10-LAX-JFK		12/13/11 9:36 PM (-08:00)			12/14/11 5:07 AM (-05:00)	
helloflight	AA-10-LAX-JFK		12/13/11 9:36 PM (-08:00)			12/14/11 5:07 AM (-05:00)	
flytecomm	AA-10-LAX-JFK		12/13/11 9:36 PM (-08:00)			12/14/11 5:07 AM (-05:00)	
flightaware	AA-10-LAX-JFK	2011-12-13 09:20PM PST	2011-12-13 09:40PM PST	 49A 	2011-12-13 04:44AM EST	2011-12-13 05:00AM EST	 14 
wunderground	AA-10-LAX-JFK	2011-12-13 09:20PM PST	2011-12-13 09:40PM PST	 49A 	2011-12-13 04:44AM EST	2011-12-13 05:00AM EST	 14 
flights	AA-10-LAX-JFK	09:20 PM  Tue 13-Dec-2011		42B	05:30 AM  Wed 14-Dec-2011		C42
businesstravellogue	AA-10-LAX-JFK	09:20 PM  Tue 13-Dec-2011		42B	05:30 AM  Wed 14-Dec-2011		C42
flylouisville	AA-10-LAX-JFK	09:20 PM  Tue 13-Dec-2011		42B	05:30 AM  Wed 14-Dec-2011		C42
flightstats	AA-10-LAX-JFK	2011-12-13 9:20 PM	2011-12-13 9:20 PM (Estimated)		2011-12-13 5:30 AM	2011-12-13 5:30 AM (Estimated)	
quicktrip	AA-10-LAX-JFK	2011-12-13 9:20 PM	2011-12-13 9:20 PM (Estimated)		2011-12-13 5:30 AM	2011-12-13 5:30 AM (Estimated)	
world-flight-tracker	AA-10-LAX-JFK	2011-12-13 9:20 PM	2011-12-13 9:20 PM (Estimated)		2011-12-13 5:30 AM	2011-12-13 5:30 AM (Estimated)	
flightview	AA-10-LAX-JFK	9:20 PM, Dec 13		Terminal 4 - 47B	5:30 AM, Dec 14		Terminal 8 - 42
panynj	AA-10-LAX-JFK	9:20 PM, Dec 13		Terminal 4 - 47B	5:30 AM, Dec 14		Terminal 8 - 42
gofox	AA-10-LAX-JFK	9:20 PM, Dec 13			5:30 AM, Dec 14		
foxbusiness	AA-10-LAX-JFK	9:20 PM, Dec 13		Terminal 4 - 47B	5:30 AM, Dec 14		Terminal 8 - 42
allegiantair	AA-10-LAX-JFK	9:20 PM, Dec 13		Terminal 4 - 47B	5:30 AM, Dec 14		Terminal 8 - 42
boston	AA-10-LAX-JFK	9:20 PM, Dec 13	Not Available		5:30 AM, Dec 14	Not Available	
travelocity	AA-10-LAX-JFK	Dec 13 - 9:20pm	Dec 13 - Not Available	47B/T4	Dec 14 - 5:30am	Dec 14 - Not Available	42/8
orbitz	AA-10-LAX-JFK	9:20pDec 13		 47B	5:30aDec 14		 42
weather	AA-10-LAX-JFK	2011-12-13 09:20 PM	2011-12-13 09:40 PM		2011-12-13 05:30 AM	2011-12-13 05:04 AM	
usatoday	AA-10-LAX-JFK	2011-12-13 09:20 PM	2011-12-13 09:40 PM		2011-12-13 05:30 AM	2011-12-13 05:04 AM	
flightarrival	AA-10-LAX-JFK	2011-12-13 09:20 PM	2011-12-13 09:40 PM		2011-12-13 05:30 AM	2011-12-13 05:04 AM	
CO	CO-4144-IAH-MEM	Tue., Dec.13, 2011 1:10 p.m.	Tue., Dec.13, 2011 1:07 p.m.		Tue., Dec.13, 2011 2:42 p.m.	Tue., Dec.13, 2011 2:31 p.m.	
airtravelcenter	CO-4144-IAH-MEM	12/13/11 1:10 PM (-06:00)			12/13/11 2:42 PM (-06:00)		
myrateplan	CO-4144-IAH-MEM	12/13/11 1:10 PM (-06:00)			12/13/11 2:42 PM (-06:00)		
helloflight	CO-4144-IAH-MEM	12/13/11 1:10 PM (-06:00)			12/13/11 2:42 PM (-06:00)		
flytecomm	CO-4144-IAH-MEM	12/13/11 1:10 PM (-06:00)			12/13/11 2:42 PM (-06:00)		
flights	CO-4144-IAH-MEM		2011-12-13 01:07 PM	84B		2011-12-13 02:31 PM	C14
businesstravellogue	CO-4144-IAH-MEM		2011-12-13 01:07 PM	84B		2011-12-13 02:31 PM	C14
flylouisville	CO-4144-IAH-MEM		2011-12-13 01:07 PM	84B		2011-12-13 02:31 PM	C14
flightstats	CO-4144-IAH-MEM	2011-12-13 1:10 PM	2011-12-13 1:07 PM		2011-12-13 2:42 PM	2011-12-13 2:31 PM	
quicktrip	CO-4144-IAH-MEM	2011-12-13 1:10 PM	2011-12-13 1:07 PM		2011-12-13 2:42 PM	2011-12-13 2:31 PM	
flightview	CO-4144-IAH-MEM		1:24 PMDec 13			2:31 PMDec 13	
panynj	CO-4144-IAH-MEM		1:24 PMDec 13			2:31 PMDec 13	
gofox	CO-4144-IAH-MEM		1:24 PMDec 13			2:31 PMDec 13	
foxbusiness	CO-4144-IAH-MEM		1:24 PMDec 13			2:31 PMDec 13	
allegiantair	CO-4144-IAH-MEM		1:24 PMDec 13			2:31 PMDec 13	
boston	CO-4144-IAH-MEM		1:24 PMDec 13			2:28 PMDec 13	
orbitz	CO-4144-IAH-MEM	1:10pDec 13	1:07pDec 13	 B84B	2:42pDec 13	2:31pDec 13	 C14
orbitz	CO-4144-IAH-MEM	1:10pDec 13	1:07pDec 13	 -	2:42pDec 13	2:31pDec 13	 -
weather	CO-4144-IAH-MEM	2011-12-13 01:10 PM			2011-12-13 02:42 PM		
ifly	CO-4144-IAH-MEM	2011-12-13 1:10 PM	2011-12-13 1:07 PM		2011-12-13 2:42 PM	2011-12-13 2:31 PM	
usatoday	CO-4144-IAH-MEM	2011-12-13 1:10 PM	2011-12-13 1:07 PM		2011-12-13 2:42 PM	2011-12-13 2:31 PM	
mytripandmore	CO-4144-IAH-MEM	1:10pDec 13	1:07pDec 13	 B84B	2:42pDec 13	2:31pDec 13	 C14
CO	CO-1630-CLE-BOS	Tue., Dec.13, 2011 3:30 p.m.	Tue., Dec.13, 2011 3:25 p.m.		Tue., Dec.13, 2011 5:18 p.m.	Tue., Dec.13, 2011 5:03 p.m.	
airtravelcenter	CO-1630-CLE-BOS	12/13/11 3:30 PM (-05:00)			12/13/11 5:18 PM (-05:00)		
myrateplan	CO-1630-CLE-BOS	12/13/11 3:30 PM (-05:00)			12/13/11 5:18 PM (-05:00)		
helloflight	CO-1630-CLE-BOS	12/13/11 3:30 PM (-05:00)			12/13/11 5:18 PM (-05:00)		
flytecomm	CO-1630-CLE-BOS	12/13/11 3:30 PM (-05:00)			12/13/11 5:18 PM (-05:00)		
flightaware	CO-1630-CLE-BOS	2011-12-13 03:30PM EST	2011-12-13 03:36PM EST	 C11 	2011-12-13 04:54PM EST	2011-12-13 04:54PM EST	 A8 
flightaware	CO-1630-CLE-BOS	2011-12-13 03:30PM EST	2011-12-13 03:36PM EST	 C11 	2011-12-13 04:54PM EST	2011-12-13 04:54PM EST	 A8 
wunderground	CO-1630-CLE-BOS	2011-12-13 03:30PM EST	2011-12-13 03:36PM EST	 C11 	2011-12-13 04:54PM EST	2011-12-13 04:54PM EST	 A8 
wunderground	CO-1630-CLE-BOS	2011-12-13 03:30PM EST	2011-12-13 03:36PM EST	 C11 	2011-12-13 04:54PM EST	2011-12-13 04:54PM EST	 A8 
flights	CO-1630-CLE-BOS	03:30 PM  Tue 13-Dec-2011	03:25 PM  Tue 13-Dec-2011	C11	05:18 PM  Tue 13-Dec-2011	05:03 PM  Tue 13-Dec-2011	A8
businesstravellogue	CO-1630-CLE-BOS	03:30 PM  Tue 13-Dec-2011	03:25 PM  Tue 13-Dec-2011	C11	05:18 PM  Tue 13-Dec-2011	05:03 PM  Tue 13-Dec-2011	A8
flylouisville	CO-1630-CLE-BOS	03:30 PM  Tue 13-Dec-2011	03:25 PM  Tue 13-Dec-2011	C11	05:18 PM  Tue 13-Dec-2011	05:03 PM  Tue 13-Dec-2011	A8
flightstats	CO-1630-CLE-BOS	2011-12-13 3:30 PM	2011-12-13 3:25 PM		2011-12-13 5:18 PM	2011-12-13 5:03 PM	
quicktrip	CO-1630-CLE-BOS	2011-12-13 3:30 PM	2011-12-13 3:25 PM		2011-12-13 5:18 PM	2011-12-13 5:03 PM	
world-flight-tracker	CO-1630-CLE-BOS	2011-12-13 3:30 PM	2011-12-13 3:25 PM		2011-12-13 5:18 PM	2011-12-13 5:03 PM	
flightview	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13	Main Term - C11	5:18 PM, Dec 13	5:03 PM, Dec 13	Term A - A8
panynj	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13	Main Term - C11	5:18 PM, Dec 13	5:03 PM, Dec 13	Term A - A8
gofox	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13		5:18 PM, Dec 13	5:03 PM, Dec 13	
foxbusiness	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13	Main Term - C11	5:18 PM, Dec 13	5:03 PM, Dec 13	Term A - A8
allegiantair	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13	Main Term - C11	5:18 PM, Dec 13	5:03 PM, Dec 13	Term A - A8
boston	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13		5:18 PM, Dec 13	4:54 PM, Dec 13	
travelocity	CO-1630-CLE-BOS	Dec 13 - 3:30pm	Dec 13 - 3:25pm	C11	Dec 13 - 5:18pm	Dec 13 - 5:03pm	A8
orbitz	CO-1630-CLE-BOS	3:30pDec 13	3:25pDec 13	 C11	5:18pDec 13	5:03pDec 13	 A8
weather	CO-1630-CLE-BOS	2011-12-13 03:30 PM			2011-12-13 05:18 PM		
ifly	CO-1630-CLE-BOS	2011-12-13 3:30 PM	2011-12-13 3:25 PM		2011-12-13 5:18 PM	2011-12-13 5:03 PM	
usatoday	CO-1630-CLE-BOS	3:30 PM, Dec 13	3:36 PM, Dec 13		5:18 PM, Dec 13	4:54 PM, Dec 13	
flightarrival	CO-1630-CLE-BOS	2011-12-13 03:30 PM			2011-12-13 05:18 PM		
aa	AA-1072-MFE-DFW	December 13, 2011               03:55 PM    	December 13, 2011               04:00 PM    		December 13, 2011               05:30 PM    	December 13, 2011               05:37 PM    	 A35    
flightexplorer	AA-1072-MFE-DFW		12/13/2011 4:09PM CST			12/13/2011 5:12PM CST	
airtravelcenter	AA-1072-MFE-DFW		12/13/11 4:09 PM (-06:00)			12/13/11 5:12 PM (-06:00)	
myrateplan	AA-1072-MFE-DFW		12/13/11 4:09 PM (-06:00)			12/13/11 5:12 PM (-06:00)	
helloflight	AA-1072-MFE-DFW		12/13/11 4:09 PM (-06:00)			12/13/11 5:12 PM (-06:00)	
flytecomm	AA-1072-MFE-DFW		12/13/11 4:09 PM (-06:00)			12/13/11 5:12 PM (-06:00)	
flights	AA-1072-MFE-DFW		2011-12-13 04:00 PM			2011-12-13 05:37 PM	A35
businesstravellogue	AA-1072-MFE-DFW		2011-12-13 04:00 PM			2011-12-13 05:37 PM	A35
flylouisville	AA-1072-MFE-DFW		2011-12-13 04:00 PM			2011-12-13 05:37 PM	A35
flightview	AA-1072-MFE-DFW		4:09 PMDec 13			5:24 PMDec 13	
panynj	AA-1072-MFE-DFW		4:09 PMDec 13			5:24 PMDec 13	
gofox	AA-1072-MFE-DFW		4:09 PMDec 13			5:24 PMDec 13	
foxbusiness	AA-1072-MFE-DFW		4:09 PMDec 13			5:24 PMDec 13	
allegiantair	AA-1072-MFE-DFW		4:09 PMDec 13			5:24 PMDec 13	
boston	AA-1072-MFE-DFW		4:09 PMDec 13			5:24 PMDec 13	
travelocity	AA-1072-MFE-DFW	Dec 13 - 3:55pm	Dec 13 - 4:00pm	Not provided by airline	Dec 13 - 5:30pm	Dec 13 - 5:37pm	A35/A
orbitz	AA-1072-MFE-DFW	3:55pDec 13	4:00pDec 13	 -	5:30pDec 13	5:37pDec 13	 A35
dfw	AA-1072-MFE-DFW				2011-12-13 5:30 pm		A35
mytripandmore	AA-1072-MFE-DFW	3:55pDec 13	4:00pDec 13	 -	5:30pDec 13	5:37pDec 13	 A35
aa	AA-1664-MIA-ATL	December 13, 2011               10:15 AM    	December 13, 2011               10:17 AM    	 D46	December 13, 2011               12:10 PM    	December 13, 2011               12:08 PM    	 T11    
flightexplorer	AA-1664-MIA-ATL		12/13/2011 10:29AM EST			12/13/2011 12:03PM EST	
airtravelcenter	AA-1664-MIA-ATL		12/13/11 10:29 AM (-05:00)			12/13/11 12:03 PM (-05:00)	
myrateplan	AA-1664-MIA-ATL		12/13/11 10:29 AM (-05:00)			12/13/11 12:03 PM (-05:00)	
helloflight	AA-1664-MIA-ATL		12/13/11 10:29 AM (-05:00)			12/13/11 12:03 PM (-05:00)	
flytecomm	AA-1664-MIA-ATL		12/13/11 10:29 AM (-05:00)			12/13/11 12:03 PM (-05:00)	
flightaware	AA-1664-MIA-ATL	2011-12-13 10:15AM EST	2011-12-13 10:29AM EST	 D46 	2011-12-13 12:04PM EST	2011-12-13 11:59AM EST	 T11 
wunderground	AA-1664-MIA-ATL	2011-12-13 10:15AM EST	2011-12-13 10:29AM EST	 D46 	2011-12-13 12:04PM EST	2011-12-13 11:59AM EST	 T11 
flights	AA-1664-MIA-ATL	10:15 AM  Tue 13-Dec-2011	10:17 AM  Tue 13-Dec-2011	D46	12:10 PM  Tue 13-Dec-2011	12:08 PM  Tue 13-Dec-2011	T11
businesstravellogue	AA-1664-MIA-ATL	10:15 AM  Tue 13-Dec-2011	10:17 AM  Tue 13-Dec-2011	D46	12:10 PM  Tue 13-Dec-2011	12:08 PM  Tue 13-Dec-2011	T11
flylouisville	AA-1664-MIA-ATL	10:15 AM  Tue 13-Dec-2011	10:17 AM  Tue 13-Dec-2011	D46	12:10 PM  Tue 13-Dec-2011	12:08 PM  Tue 13-Dec-2011	T11
flightstats	AA-1664-MIA-ATL	2011-12-13 10:15 AM	2011-12-13 10:17 AM		2011-12-13 12:10 PM	2011-12-13 12:08 PM	
quicktrip	AA-1664-MIA-ATL	2011-12-13 10:15 AM	2011-12-13 10:17 AM		2011-12-13 12:10 PM	2011-12-13 12:08 PM	
world-flight-tracker	AA-1664-MIA-ATL	2011-12-13 10:15 AM	2011-12-13 10:17 AM		2011-12-13 12:10 PM	2011-12-13 12:08 PM	
flightview	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13	Terminal D - D46	12:10 PM, Dec 13	12:04 PM, Dec 13	T11
panynj	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13	Terminal D - D46	12:10 PM, Dec 13	12:04 PM, Dec 13	T11
gofox	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13		12:10 PM, Dec 13	12:04 PM, Dec 13	
foxbusiness	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13	Terminal D - D46	12:10 PM, Dec 13	12:04 PM, Dec 13	T11
allegiantair	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13	Terminal D - D46	12:10 PM, Dec 13	12:04 PM, Dec 13	T11
boston	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13		12:10 PM, Dec 13	12:04 PM, Dec 13	
travelocity	AA-1664-MIA-ATL	Dec 13 - 10:15am	Dec 13 - 10:17am	D46	Dec 13 - 12:10pm	Dec 13 - 12:08pm	T11
orbitz	AA-1664-MIA-ATL	10:15aDec 13	10:17aDec 13	 D46	12:10pDec 13	12:08pDec 13	 T11
weather	AA-1664-MIA-ATL	2011-12-13 10:15 AM	2011-12-13 10:29 AM		2011-12-13 12:10 PM	2011-12-13 12:03 PM	
usatoday	AA-1664-MIA-ATL	2011-12-13 10:15 AM	2011-12-13 10:29 AM		2011-12-13 12:10 PM	2011-12-13 12:03 PM	
flightarrival	AA-1664-MIA-ATL	10:15 AM, Dec 13	10:29 AM, Dec 13		12:10 PM, Dec 13	12:04 PM, Dec 13	
aa	AA-2147-MIA-CUN	December 13, 2011               08:00 PM    	December 13, 2011               10:00 PM    	 D42	December 13, 2011               08:45 PM    	December 13, 2011     	 36    
airtravelcenter	AA-2147-MIA-CUN		12/13/11 10:20 PM (-05:00)			12/13/11 10:42 PM (-06:00)	
myrateplan	AA-2147-MIA-CUN		12/13/11 10:20 PM (-05:00)			12/13/11 10:42 PM (-06:00)	
helloflight	AA-2147-MIA-CUN		12/13/11 10:20 PM (-05:00)			12/13/11 10:42 PM (-06:00)	
flytecomm	AA-2147-MIA-CUN		12/13/11 10:20 PM (-05:00)			12/13/11 10:42 PM (-06:00)	
flights	AA-2147-MIA-CUN	08:00 PM  Tue 13-Dec-2011		D42	08:45 PM  Tue 13-Dec-2011		36
businesstravellogue	AA-2147-MIA-CUN	08:00 PM  Tue 13-Dec-2011		D42	08:45 PM  Tue 13-Dec-2011		36
flylouisville	AA-2147-MIA-CUN	08:00 PM  Tue 13-Dec-2011		D42	08:45 PM  Tue 13-Dec-2011		36
flightview	AA-2147-MIA-CUN	8:00 PM, Dec 13	10:20 PM, Dec 13		8:45 PM, Dec 13		
panynj	AA-2147-MIA-CUN	8:00 PM, Dec 13	10:20 PM, Dec 13		8:45 PM, Dec 13		
gofox	AA-2147-MIA-CUN	8:00 PM, Dec 13	10:20 PM, Dec 13		8:45 PM, Dec 13		
foxbusiness	AA-2147-MIA-CUN	8:00 PM, Dec 13	10:20 PM, Dec 13		8:45 PM, Dec 13		
allegiantair	AA-2147-MIA-CUN	8:00 PM, Dec 13	10:20 PM, Dec 13		8:45 PM, Dec 13		
boston	AA-2147-MIA-CUN	8:00 PM, Dec 13	10:20 PM, Dec 13		8:45 PM, Dec 13	10:41 PM, Dec 13&nbsp(Estimated)	
travelocity	AA-2147-MIA-CUN	Dec 13 - 8:00pm	Dec 13 - 10:00pm	D42	Dec 13 - 8:45pm	Dec 13 - 10:46pm*	Not provided by airline
orbitz	AA-2147-MIA-CUN	10:10pDec 13	10:00pDec 13	 D42	12:47aDec 14		 -
weather	AA-2147-MIA-CUN	2011-12-13 08:00 PM			2011-12-13 08:45 PM		
mytripandmore	AA-2147-MIA-CUN	10:10pDec 13	10:00pDec 13	 D42	12:47aDec 14		 -
aa	AA-2281-SDF-DFW	December 13, 2011               06:40 AM    	December 13, 2011               06:35 AM    	 A15	December 13, 2011               08:15 AM    	December 13, 2011               07:58 AM    	 C15    
flightexplorer	AA-2281-SDF-DFW		12/13/2011 6:50AM EST			12/13/2011 7:51AM CST	
airtravelcenter	AA-2281-SDF-DFW		12/13/11 6:48 AM (-05:00)			12/13/11 7:51 AM (-06:00)	
myrateplan	AA-2281-SDF-DFW		12/13/11 6:48 AM (-05:00)			12/13/11 7:51 AM (-06:00)	
helloflight	AA-2281-SDF-DFW		12/13/11 6:48 AM (-05:00)			12/13/11 7:51 AM (-06:00)	
flytecomm	AA-2281-SDF-DFW		12/13/11 6:48 AM (-05:00)			12/13/11 7:51 AM (-06:00)	
flightaware	AA-2281-SDF-DFW	2011-12-13 06:40AM EST	2011-12-13 06:50AM EST	 A15 	2011-12-13 08:01AM CST	2011-12-13 07:49AM CST	 C15 
wunderground	AA-2281-SDF-DFW	2011-12-13 06:40AM EST	2011-12-13 06:50AM EST	 A15 	2011-12-13 08:01AM CST	2011-12-13 07:49AM CST	 C15 
flights	AA-2281-SDF-DFW	06:40 AM  Tue 13-Dec-2011	06:35 AM  Tue 13-Dec-2011	A15	08:15 AM  Tue 13-Dec-2011	07:58 AM  Tue 13-Dec-2011	C15
businesstravellogue	AA-2281-SDF-DFW	06:40 AM  Tue 13-Dec-2011	06:35 AM  Tue 13-Dec-2011	A15	08:15 AM  Tue 13-Dec-2011	07:58 AM  Tue 13-Dec-2011	C15
flylouisville	AA-2281-SDF-DFW	06:40 AM  Tue 13-Dec-2011	06:35 AM  Tue 13-Dec-2011	A15	08:15 AM  Tue 13-Dec-2011	07:58 AM  Tue 13-Dec-2011	C15
world-flight-tracker	AA-2281-SDF-DFW	2011-12-13 6:40 AM	2011-12-13 6:35 AM		2011-12-13 8:15 AM	2011-12-13 7:58 AM	
flightview	AA-2281-SDF-DFW	6:40 AM, Dec 13	6:49 AM, Dec 13		8:15 AM, Dec 13	7:48 AM, Dec 13	
panynj	AA-2281-SDF-DFW	6:40 AM, Dec 13	6:49 AM, Dec 13		8:15 AM, Dec 13	7:48 AM, Dec 13	
gofox	AA-2281-SDF-DFW	6:40 AM, Dec 13	6:49 AM, Dec 13		8:15 AM, Dec 13	7:48 AM, Dec 13	
foxbusiness	AA-2281-SDF-DFW	6:40 AM, Dec 13	6:49 AM, Dec 13		8:15 AM, Dec 13	7:48 AM, Dec 13	
allegiantair	AA-2281-SDF-DFW	6:40 AM, Dec 13	6:49 AM, Dec 13		8:15 AM, Dec 13	7:48 AM, Dec 13	
boston	AA-2281-SDF-DFW	6:40 AM, Dec 13	6:49 AM, Dec 13		8:15 AM, Dec 13	7:48 AM, Dec 13	
travelocity	AA-2281-SDF-DFW	Dec 13 - 6:40am	Dec 13 - 6:35am	A15	Dec 13 - 8:15am	Dec 13 - 7:58am	C15/C
orbitz	AA-2281-SDF-DFW	6:40aDec 13	6:35aDec 13	 A15	8:15aDec 13	7:58aDec 13	 C15
weather	AA-2281-SDF-DFW	2011-12-13 06:40 AM	2011-12-13 06:50 AM		2011-12-13 08:15 AM	2011-12-13 07:51 AM	
flightwise	AA-2281-SDF-DFW	2011-12-13 06:40AM EST	2011-12-13 06:50AM EST	 A15 	2011-12-13 08:01AM CST	2011-12-13 07:49AM CST	 C15 
ua	UA-31-EWR-GRU	Tue, Dec 13 9:50 PM	Tue, Dec 13 9:49 PM            On Time	C125	Wed, Dec 14 10:40 AM	Wed, Dec 14 10:04 AM	--
airtravelcenter	UA-31-EWR-GRU	12/13/11 9:50 PM (-05:00)			12/14/11 10:40 AM (-02:00)		
myrateplan	UA-31-EWR-GRU	12/13/11 9:50 PM (-05:00)			12/14/11 10:40 AM (-02:00)		
helloflight	UA-31-EWR-GRU	12/13/11 9:50 PM (-05:00)			12/14/11 10:40 AM (-02:00)		
flytecomm	UA-31-EWR-GRU	12/13/11 9:50 PM (-05:00)			12/14/11 10:40 AM (-02:00)		
flights	UA-31-EWR-GRU		2011-12-13 09:49 PM	125		2011-12-13 10:40 AM	
businesstravellogue	UA-31-EWR-GRU		2011-12-13 09:49 PM	125		2011-12-13 10:40 AM	
flylouisville	UA-31-EWR-GRU		2011-12-13 09:49 PM	125		2011-12-13 10:40 AM	
flightview	UA-31-EWR-GRU		10:03 PMDec 13			10:04 AMDec 14	
panynj	UA-31-EWR-GRU		10:03 PMDec 13			10:04 AMDec 14	
gofox	UA-31-EWR-GRU		10:03 PMDec 13			10:04 AMDec 14	
foxbusiness	UA-31-EWR-GRU		10:03 PMDec 13			10:04 AMDec 14	
allegiantair	UA-31-EWR-GRU		10:03 PMDec 13			10:04 AMDec 14	
boston	UA-31-EWR-GRU		10:03 PMDec 13			10:16 AMDec 14	
orbitz	UA-31-EWR-GRU	9:50pDec 13	9:49pDec 13	 125	9:28aDec 14		 -
ua	UA-1070-EWR-BOG	Tue, Dec 13 4:30 PM	Tue, Dec 13 4:33 PM            Delayed	C92	Tue, Dec 13 10:27 PM	Tue, Dec 13 9:56 PM	--
airtravelcenter	UA-1070-EWR-BOG	12/13/11 4:30 PM (-05:00)			12/13/11 10:27 PM (-05:00)		
myrateplan	UA-1070-EWR-BOG	12/13/11 4:30 PM (-05:00)			12/13/11 10:27 PM (-05:00)		
helloflight	UA-1070-EWR-BOG	12/13/11 4:30 PM (-05:00)			12/13/11 10:27 PM (-05:00)		
flytecomm	UA-1070-EWR-BOG	12/13/11 4:30 PM (-05:00)			12/13/11 10:27 PM (-05:00)		
flights	UA-1070-EWR-BOG		2011-12-13 04:33 PM	92		2011-12-13 10:27 PM	
businesstravellogue	UA-1070-EWR-BOG		2011-12-13 04:33 PM	92		2011-12-13 10:27 PM	
flylouisville	UA-1070-EWR-BOG		2011-12-13 04:33 PM	92		2011-12-13 10:27 PM	
flightview	UA-1070-EWR-BOG		4:53 PMDec 13			10:08 PMDec 13	
panynj	UA-1070-EWR-BOG		4:53 PMDec 13			10:08 PMDec 13	
gofox	UA-1070-EWR-BOG		4:53 PMDec 13			10:08 PMDec 13	
foxbusiness	UA-1070-EWR-BOG		4:53 PMDec 13			10:08 PMDec 13	
allegiantair	UA-1070-EWR-BOG		4:53 PMDec 13			10:08 PMDec 13	
boston	UA-1070-EWR-BOG		4:53 PMDec 13			10:00 PMDec 13	
orbitz	UA-1070-EWR-BOG	4:30pDec 13	4:33pDec 13	 C92	9:25pDec 13		 -
mytripandmore	UA-1070-EWR-BOG	4:30pDec 13	4:33pDec 13	 C92	9:25pDec 13		 -
flightarrival	UA-1070-EWR-BOG		4:53 PMDec 13			10:00 PMDec 13	
aa	AA-1607-DFW-PHX	December 13, 2011               03:20 PM    	December 13, 2011               03:11 PM    	 C11	December 13, 2011               04:50 PM    	December 13, 2011               04:46 PM    	 4    
flightexplorer	AA-1607-DFW-PHX		12/13/2011 3:25PM CST			12/13/2011 4:32PM MST	
airtravelcenter	AA-1607-DFW-PHX		12/13/11 3:23 PM (-06:00)			12/13/11 4:32 PM (-07:00)	
myrateplan	AA-1607-DFW-PHX		12/13/11 3:23 PM (-06:00)			12/13/11 4:32 PM (-07:00)	
helloflight	AA-1607-DFW-PHX		12/13/11 3:23 PM (-06:00)			12/13/11 4:32 PM (-07:00)	
flytecomm	AA-1607-DFW-PHX		12/13/11 3:23 PM (-06:00)			12/13/11 4:32 PM (-07:00)	
flightaware	AA-1607-DFW-PHX	2011-12-13 03:20PM CST	2011-12-13 03:25PM CST	 C11 	2011-12-13 04:41PM MST	2011-12-13 04:42PM MST	 4 
wunderground	AA-1607-DFW-PHX	2011-12-13 03:20PM CST	2011-12-13 03:25PM CST	 C11 	2011-12-13 04:41PM MST	2011-12-13 04:42PM MST	 4 
flights	AA-1607-DFW-PHX		2011-12-13 03:11 PM	C11		2011-12-13 04:46 PM	4
businesstravellogue	AA-1607-DFW-PHX		2011-12-13 03:11 PM	C11		2011-12-13 04:46 PM	4
flylouisville	AA-1607-DFW-PHX		2011-12-13 03:11 PM	C11		2011-12-13 04:46 PM	4
flightstats	AA-1607-DFW-PHX	2011-12-13 3:20 PM	2011-12-13 3:11 PM		2011-12-13 4:50 PM	2011-12-13 4:46 PM	
quicktrip	AA-1607-DFW-PHX	2011-12-13 3:20 PM	2011-12-13 3:11 PM		2011-12-13 4:50 PM	2011-12-13 4:46 PM	
flightview	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
panynj	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
gofox	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
foxbusiness	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
allegiantair	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
boston	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
orbitz	AA-1607-DFW-PHX	3:20pDec 13	3:11pDec 13	 C11	4:50pDec 13	4:46pDec 13	 4
dfw	AA-1607-DFW-PHX	2011-12-13 3:20 pm		C11			
flightarrival	AA-1607-DFW-PHX		3:25 PMDec 13			4:42 PMDec 13	
aa	AA-3549-MIA-CVG	December 13, 2011               09:20 PM    	December 13, 2011     	 D60H	December 13, 2011               11:59 PM    	December 13, 2011     	 1    
